type,term,level,pos,definition_url,voice_url
word,sector,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sector,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secto/sector__us_2.ogg
word,secular,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/secular,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secul/secular__us_1.ogg
word,secure,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/secure_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secur/secure__us_2.ogg
word,secure,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/secure_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secur/secure__us_2.ogg
word,security,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/security,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secur/security__us_2.ogg
word,see,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/see_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/see__/see__us_1.ogg
word,seed,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/seed_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seed_/seed__us_1.ogg
word,seek,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/seek,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seek_/seek__us_1.ogg
word,seeker,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/seeker,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seeke/seeker__us_1.ogg
word,seem,a2,linking verb,https://www.oxfordlearnersdictionaries.com/definition/english/seem,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seem_/seem__us_1.ogg
word,seemingly,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/seemingly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seemi/seemingly__us_1.ogg
word,segment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/segment_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/seg/segme/segment__us_1.ogg
word,seize,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/seize,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sei/seize/seize__us_1.ogg
word,seldom,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/seldom,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/seldo/seldom__us_1.ogg
word,select,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/select_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/selec/select__us_1.ogg
word,selection,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/selection,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/selec/selection__us_2.ogg
word,selective,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/selective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/selec/selective__us_1.ogg
word,self,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/self_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/self_/self__us_1.ogg
word,sell,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sell_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/sell_/sell__us_1.ogg
word,seminar,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/seminar,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sem/semin/seminar__us_1.ogg
word,senator,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/senator,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/senat/senator__us_1.ogg
word,send,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/send,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/send_/send__us_1.ogg
word,senior,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/senior_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/senio/senior__us_1.ogg
word,sensation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sensation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sensa/sensation__us_1.ogg
word,sense,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sense_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sense/sense__us_1.ogg
word,sense,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sense_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sense/sense__us_1.ogg
word,sensible,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sensible,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sensi/sensible__us_3.ogg
word,sensitive,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sensitive,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sensi/sensitive__us_4.ogg
word,sensitivity,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sensitivity,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sensi/sensitivity__us_1.ogg
word,sentence,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sentence_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sente/sentence__us_2.ogg
word,sentence,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sentence_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sente/sentence__us_2.ogg
word,sentiment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sentiment,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/senti/sentiment__us_1.ogg
word,separate,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/separate_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sep/separ/separate__us_1.ogg
word,separate,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/separate_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sep/separ/separate__us_2.ogg
word,separation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/separation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sep/separ/separation__us_1.ogg
word,september,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/september,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sep/septe/september__us_2.ogg
word,sequence,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sequence_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/seq/seque/sequence__us_2.ogg
word,serial,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/serial_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/seria/serial__us_1.ogg
word,series,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/series,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serie/series__us_2.ogg
word,serious,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/serious,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serio/serious__us_1.ogg
word,seriously,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/seriously,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serio/seriously__us_2.ogg
word,servant,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/servant,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serva/servant__us_1.ogg
word,serve,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/serve_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serve/serve__us_1.ogg
word,service,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/service_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/servi/service__us_3.ogg
word,session,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/session,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ses/sessi/session__us_3.ogg
word,set,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/set_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set__/set__us_1.ogg
word,set,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/set_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set__/set__us_1.ogg
word,set-up,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/set-up_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_u/set_up_1_us_1.ogg
word,setting,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/setting,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/setti/setting__us_1.ogg
word,settle,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/settle_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settle__us_2.ogg
word,settlement,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/settlement,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settlement__us_1.ogg
word,settler,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/settler,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settler__us_2_rr.ogg
word,seven,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/seven,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seven__us_1.ogg
word,seventeen,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/seventeen,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventeen__us_3.ogg
word,seventy,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/seventy,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventy__us_3.ogg
word,several,a2,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/several_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/several__us_2.ogg
word,several,a2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/several_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/several__us_2.ogg
word,severe,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/severe,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/severe__us_1.ogg
word,severely,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/severely,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/severely__us_1.ogg
word,sex,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sex_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sex__/sex__us_1.ogg
word,sexual,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sexual,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexua/sexual__us_1.ogg
word,sexuality,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sexuality,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexua/sexuality__us_1.ogg
word,sexy,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sexy,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexy_/sexy__us_1.ogg
word,shade,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shade_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shade/shade__us_1.ogg
word,shadow,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shadow_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shado/shadow__us_1.ogg
word,shake,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shake_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shake/shake__us_1.ogg
word,shake,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shake_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shake/shake__us_1.ogg
word,shall,a2,modal verb,https://www.oxfordlearnersdictionaries.com/definition/english/shall,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shall/shall__us_1_rr.ogg
word,shallow,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shallow,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shall/shallow__us_1.ogg
word,shame,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shame_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shame/shame__us_1.ogg
word,shape,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shape_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shape/shape__us_1.ogg
word,shape,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shape_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shape/shape__us_1.ogg
word,shaped,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shaped,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shape/shaped__us_1.ogg
word,share,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/share_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/share/share__us_1.ogg
word,share,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/share_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/share/share__us_1.ogg
word,shareholder,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shareholder,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/share/shareholder__us_1.ogg
word,sharp,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sharp_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/sharp/sharp__us_1.ogg
word,shatter,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shatter,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shatt/shatter__us_1.ogg
word,she,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/she_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/she__/she__us_1.ogg
word,shed,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shed_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/shed_/shed__us_1.ogg
word,sheep,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sheep,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/sheep/sheep__us_1.ogg
word,sheer,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sheer_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/sheer/sheer__us_1.ogg
word,sheet,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sheet,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/sheet/sheet__us_1.ogg
word,shelf,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shelf,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/shelf/shelf__us_1.ogg
word,shell,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shell_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/shell/shell__us_1.ogg
word,shelter,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shelter_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/shelt/shelter__us_3.ogg
word,shelter,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shelter_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/shelt/shelter__us_3.ogg
word,shift,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shift_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shift/shift__us_1.ogg
word,shift,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shift_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shift/shift__us_1.ogg
word,shine,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shine_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shine/shine__us_1.ogg
word,shiny,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shiny,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shiny/shiny__us_2.ogg
word,ship,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ship_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/ship_/ship__us_1.ogg
word,ship,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/ship_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/ship_/ship__us_1.ogg
word,shipping,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shipping,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shipp/shipping__us_1.ogg
word,shirt,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shirt,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shirt/shirt__us_1.ogg
word,shock,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shock_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shock/shock__us_1.ogg
word,shock,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shock_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shock/shock__us_1.ogg
word,shocked,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shocked,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shock/shocked__us_1.ogg
word,shocking,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shocking,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shock/shocking__us_1.ogg
word,shoe,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shoe_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoe_/shoe__us_1.ogg
word,shoot,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shoot_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoot/shoot__us_1.ogg
word,shoot,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shoot_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoot/shoot__us_1.ogg
word,shooting,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shooting,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoot/shooting__us_3.ogg
word,shop,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shop_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shop_/shop__us_1.ogg
word,shop,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shop_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shop_/shop__us_1.ogg
word,shopping,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shopping,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shopp/shopping__us_1.ogg
word,shore,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shore_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shore/shore__us_1.ogg
word,short,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/short_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short__us_1.ogg
word,short-term,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/short-term,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short_term_1_us_1.ogg
word,shortage,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shortage,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/shortage__us_1.ogg
word,shortly,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/shortly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/shortly__us_1.ogg
word,shot,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shot_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shot_/shot__us_2.ogg
word,should,a1,modal verb,https://www.oxfordlearnersdictionaries.com/definition/english/should,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoul/should__us_4_rr.ogg
word,shoulder,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shoulder_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoul/shoulder__us_1.ogg
word,shout,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shout_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shout/shout__us_1.ogg
word,shout,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shout_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shout/shout__us_1.ogg
word,show,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/show_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/show_/show__us_1.ogg
word,show,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/show_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/show_/show__us_1.ogg
word,shower,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/shower_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/showe/shower__us_1.ogg
word,shrink,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shrink_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shr/shrin/shrink__us_1.ogg
word,shrug,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shrug_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shr/shrug/shrug__us_1.ogg
word,shut,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shut_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shu/shut_/shut__us_1.ogg
word,shut,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/shut_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shu/shut_/shut__us_1.ogg
word,shy,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/shy_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shy/shy__/shy__us_1.ogg
word,sibling,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sibling,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sib/sibli/sibling__us_1.ogg
word,sick,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sick_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sic/sick_/sick__us_1.ogg
word,side,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/side_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sid/side_/side__us_1.ogg
word,sigh,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sigh_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/sigh_/sigh__us_1.ogg
word,sigh,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sigh_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/sigh_/sigh__us_1.ogg
word,sight,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sight_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/sight/sight__us_1.ogg
word,sign,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sign_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/sign_/sign__us_1.ogg
word,sign,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sign_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/sign_/sign__us_1.ogg
word,signal,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/signal_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signa/signal__us_4.ogg
word,signal,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/signal_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signa/signal__us_4.ogg
word,signature,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/signature,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signa/signature__us_1.ogg
word,significance,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/significance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signi/significance__us_1.ogg
word,significant,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/significant,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signi/significant__us_1.ogg
word,significantly,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/significantly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signi/significantly__us_1.ogg
word,silence,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/silence_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silen/silence__us_2.ogg
word,silent,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/silent,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silen/silent__us_1.ogg
word,silk,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/silk,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silk_/silk__us_1.ogg
word,silly,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/silly_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silly/silly__us_2.ogg
word,silver,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/silver_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silve/silver__us_1.ogg
word,silver,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/silver_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silve/silver__us_1.ogg
word,similar,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/similar,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simil/similar__us_1.ogg
word,similarity,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/similarity,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simil/similarity__us_1.ogg
word,similarly,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/similarly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simil/similarly__us_1.ogg
word,simple,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/simple,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simpl/simple__us_1.ogg
word,simply,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/simply,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simpl/simply__us_1.ogg
